,id,match,date,home_red,home_yellow,home_team,home_goal,away_goal,away_team,away_yellow,away_red,home_goal_half,away_goal_half,main_bet,goals_bet,footGoal_bet,footGoal_home_half,footGoal_home,footGoal_away_half,footGoal_away,flag,f_home_goal_all_h_3,f_away_goal_all_h_3,f_home_yellow_all_h_3,f_home_red_all_h_3,f_away_yellow_all_h_3,f_away_red_all_h_3,f_flag_all_h_3,f_net_goal_all_h_3,f_net_yellow_all_h_3,f_date_all_h_3,f_diff_time_all_h_3
365,366,英超,17/11/04,0,0,南安普顿,0,1,伯恩利,0,0,0,0,-0.75,2.25,11.0,2,9,1,1,1,1.0,1.0,0.6666666666666666,0.0,2.3333333333333335,0.0,1.0,0.0,-0.5555370376543005,17/09/23,25.0
341,342,英超,17/11/26,0,0,南安普顿,4,1,埃弗顿,0,0,1,1,-0.75,2.25,10.5,3,7,2,2,1,1.0,1.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,-0.49996250281228916,17/10/15,33.0
311,312,英超,17/12/10,0,2,南安普顿,1,1,阿森纳,2,0,1,0,0.5,2.75,10.0,3,4,2,5,1,1.6666666666666667,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,1.0,0.428553062011628,-0.9997000899730081,17/10/22,33.0
304,305,英超,17/12/14,0,1,南安普顿,1,4,莱斯特,0,0,0,3,-0.5,2.5,11.0,5,9,6,9,1,1.6666666666666667,1.0,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.24999062535154928,0.0,17/11/04,20.666666666666668
284,285,英超,17/12/23,0,2,南安普顿,1,1,哈德斯菲尔德,1,0,1,0,-0.75,2.25,11.0,6,9,1,1,1,2.0,2.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.19998800071995684,17/11/26,16.333333333333332
252,253,英超,18/01/03,0,0,南安普顿,1,2,水晶宫,1,0,1,0,-0.5,2.25,11.5,2,4,3,7,1,1.0,2.0,1.6666666666666667,0.0,1.0,0.0,1.0,-0.3333222225925802,0.24999062535154928,17/12/10,18.333333333333332
230,231,英超,18/01/22,0,2,南安普顿,1,1,托特纳姆热刺,3,0,1,1,0.5,2.75,11.0,2,2,6,9,1,1.0,2.3333333333333335,1.0,0.0,0.6666666666666666,0.0,1.0,-0.3999880003599892,0.19998800071995684,17/12/14,29.333333333333332
224,225,英超,18/02/01,0,3,南安普顿,1,1,布莱顿,1,0,0,1,-0.5,2.0,10.5,5,7,1,2,1,1.0,1.3333333333333333,1.3333333333333333,0.0,1.6666666666666667,0.0,1.0,-0.14285102067054267,-0.11110740753086013,17/12/23,26.333333333333332
200,201,英超,18/02/12,0,1,南安普顿,0,2,利物浦,2,0,0,2,0.75,2.75,10.0,3,3,1,1,1,1.0,1.3333333333333333,1.6666666666666667,0.0,1.6666666666666667,0.0,1.0,-0.14285102067054267,0.0,18/01/03,24.0
186,187,英超,18/03/03,0,0,南安普顿,0,0,斯托克城,1,0,0,0,-0.75,2.25,10.5,7,15,2,4,1,0.6666666666666666,1.3333333333333333,2.0,0.0,2.0,0.0,1.0,-0.3333166674999583,0.0,18/01/22,29.666666666666668
144,145,英超,18/04/14,0,5,南安普顿,2,3,切尔西,3,0,1,0,0.75,2.5,10.0,0,4,5,7,1,0.3333333333333333,1.0,1.3333333333333333,0.0,1.3333333333333333,0.0,1.0,-0.49996250281228916,0.0,18/02/01,58.333333333333336
121,122,英超,18/04/28,0,5,南安普顿,2,1,伯恩茅斯,1,0,1,1,-1.0,2.75,11.0,3,5,4,8,1,0.6666666666666666,1.6666666666666667,2.0,0.0,2.0,0.0,1.0,-0.428553062011628,0.0,18/02/12,48.333333333333336
93,94,英超,18/05/13,0,3,南安普顿,0,1,曼城,1,0,0,0,1.0,3.0,10.0,1,1,3,12,1,1.3333333333333333,1.3333333333333333,3.3333333333333335,0.0,1.6666666666666667,0.0,1.0,0.0,0.33332666679999734,18/03/03,38.333333333333336
81,82,英超,18/08/12,0,0,南安普顿,0,0,伯恩利,1,0,0,0,-0.5,2.0,10.5,2,8,4,5,1,1.3333333333333333,1.6666666666666667,4.333333333333333,0.0,1.6666666666666667,0.0,1.0,-0.11110740753086013,0.4444370371604917,18/04/14,105.66666666666667
66,67,英超,18/08/25,1,2,南安普顿,1,2,莱斯特,1,0,0,0,-0.25,2.25,11.0,7,10,2,3,1,0.6666666666666666,0.6666666666666666,2.6666666666666665,0.0,1.0,0.0,1.0,0.0,0.45453305818932205,18/04/28,78.66666666666667
39,40,英超,18/09/18,0,2,南安普顿,2,2,布莱顿,3,0,1,0,-0.5,2.0,10.5,1,1,0,4,1,0.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,1.0,0.0,1.0,-0.49996250281228916,0.24999062535154928,18/05/13,63.0
10,11,英超,18/10/07,0,6,南安普顿,0,3,切尔西,0,0,0,1,1.0,2.75,10.0,0,4,11,12,1,1.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.0,1.0,-0.14285102067054267,-0.11110740753086013,18/08/12,39.333333333333336
78,79,英超,18/08/18,0,3,卡迪夫,0,0,纽卡斯尔,2,1,0,0,0.25,2.0,10.0,3,5,3,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
51,52,英超,18/09/02,0,3,卡迪夫,2,3,阿森纳,4,0,1,1,1.0,2.75,10.0,1,3,4,9,1,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.19998800071995684,0,5.0
36,37,英超,18/09/22,0,1,卡迪夫,0,5,曼城,1,0,0,3,2.25,3.5,10.5,1,1,6,9,1,0.6666666666666666,1.0,2.0,0.0,2.0,0.3333333333333333,0.6666666666666666,-0.19998800071995684,0.0,0,18.333333333333332
20,21,英超,18/09/30,0,1,卡迪夫,1,2,伯恩利,3,0,0,0,-0.25,2.25,10.0,6,10,1,2,1,0.6666666666666666,2.6666666666666665,2.3333333333333335,0.0,2.3333333333333335,0.3333333333333333,1.0,-0.5999820005399839,0.0,18/08/18,26.333333333333332
7,8,英超,18/10/20,0,3,卡迪夫,4,2,富勒姆,3,0,2,2,0.0,2.75,10.5,4,4,3,4,1,1.0,3.3333333333333335,1.6666666666666667,0.0,2.6666666666666665,0.0,1.0,-0.5384491127127835,-0.23076390544833578,18/09/02,32.0
451,452,英超,17/08/20,0,3,哈德斯菲尔德,1,0,纽卡斯尔,4,0,0,0,0.0,2.25,10.5,4,7,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
446,447,英超,17/08/26,0,0,哈德斯菲尔德,0,0,南安普顿,1,0,0,0,0.5,2.25,10.0,4,5,1,4,1,0.3333333333333333,0.0,1.0,0.0,1.3333333333333333,0.0,0.3333333333333333,0.9997000899730081,-0.14285102067054267,0,2.0
423,424,英超,17/09/16,0,1,哈德斯菲尔德,1,1,莱斯特,1,0,0,0,0.25,2.25,10.5,5,8,2,4,1,0.3333333333333333,0.0,1.0,0.0,1.6666666666666667,0.0,0.6666666666666666,0.9997000899730081,-0.24999062535154928,0,16.0
408,409,英超,17/09/30,0,1,哈德斯菲尔德,0,4,托特纳姆热刺,1,0,0,3,1.25,2.5,10.5,3,4,4,7,1,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.0,2.0,0.0,1.0,0.33330000333300003,-0.19999400017999464,17/08/20,30.0
385,386,英超,17/10/21,0,4,哈德斯菲尔德,2,1,曼联,2,0,2,0,1.25,2.5,10.0,2,4,5,7,1,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.0,1.0,0.0,1.0,-0.6666333349999167,-0.19998800071995684,17/08/26,37.333333333333336
366,367,英超,17/11/04,1,2,哈德斯菲尔德,1,0,西布朗维奇,4,0,1,0,0.0,1.75,10.0,3,3,2,5,1,1.0,2.0,2.0,0.0,1.3333333333333333,0.0,1.0,-0.3333222225925802,0.19999400017999464,17/09/16,32.666666666666664
339,340,英超,17/11/27,0,2,哈德斯菲尔德,1,2,曼城,2,0,1,0,2.25,3.25,10.0,2,3,6,7,1,1.0,1.6666666666666667,2.3333333333333335,0.3333333333333333,2.3333333333333335,0.0,1.0,-0.24999062535154928,0.0,17/09/30,39.333333333333336
316,317,英超,17/12/09,0,0,哈德斯菲尔德,2,0,布莱顿,0,0,2,0,0.0,1.75,10.0,4,8,1,1,1,1.3333333333333333,1.0,2.6666666666666665,0.3333333333333333,2.6666666666666665,0.0,1.0,0.14285102067054267,0.0,17/10/21,32.0
307,308,英超,17/12/13,0,0,哈德斯菲尔德,1,3,切尔西,0,0,0,2,1.25,2.5,10.5,1,1,1,3,1,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.0,0.0,1.0,0.3333166674999583,-0.19999400017999464,17/11/04,19.666666666666668
277,278,英超,17/12/26,0,2,哈德斯菲尔德,1,1,斯托克城,4,0,1,0,-0.25,2.0,10.5,3,8,2,5,1,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,-0.11110740753086013,0.0,17/11/27,19.666666666666668
263,264,英超,17/12/30,0,2,哈德斯菲尔德,0,0,伯恩利,1,0,0,0,-0.25,2.0,11.0,2,5,4,4,1,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.0,1.3333333333333333,0.0,1.0,0.0,-0.3333166674999583,17/12/09,14.0
247,248,英超,18/01/13,0,1,哈德斯菲尔德,1,4,西汉姆,1,0,1,1,0.0,2.0,9.5,3,7,2,3,1,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.0,1.6666666666666667,0.0,1.0,-0.3333166674999583,-0.11110740753086013,17/12/13,21.0
226,227,英超,18/01/31,0,0,哈德斯菲尔德,0,3,利物浦,0,0,0,2,1.5,3.0,9.5,0,1,3,4,1,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.0,2.0,0.0,1.0,-0.428553062011628,-0.09090661163786438,17/12/26,28.666666666666668
202,203,英超,18/02/11,0,0,哈德斯菲尔德,4,1,伯恩茅斯,3,0,2,1,0.25,2.25,10.0,2,2,3,6,1,0.3333333333333333,2.3333333333333335,1.0,0.0,0.6666666666666666,0.0,1.0,-0.7499718760546478,0.19998800071995684,17/12/30,27.666666666666668
176,177,英超,18/03/10,0,2,哈德斯菲尔德,0,0,斯旺西,3,1,0,0,-0.25,2.0,9.0,7,12,0,0,1,1.6666666666666667,2.6666666666666665,0.3333333333333333,0.0,1.3333333333333333,0.0,1.0,-0.23076390544833578,-0.5999640021598704,18/01/13,40.333333333333336
166,167,英超,18/03/17,0,3,哈德斯菲尔德,0,2,水晶宫,2,0,0,1,0.0,2.25,10.5,1,4,3,7,1,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.0,2.0,0.3333333333333333,1.0,0.0,-0.4999812507030987,18/01/31,28.666666666666668
140,141,英超,18/04/14,0,2,哈德斯菲尔德,1,0,沃特福德,2,0,0,0,-0.25,2.25,10.0,6,9,3,6,1,1.3333333333333333,1.0,1.6666666666666667,0.0,2.6666666666666665,0.3333333333333333,1.0,0.14285102067054267,-0.23076390544833578,18/02/11,41.666666666666664
123,124,英超,18/04/28,0,1,哈德斯菲尔德,0,2,埃弗顿,0,0,0,1,0.0,2.0,9.5,1,4,3,3,1,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.0,2.3333333333333335,0.3333333333333333,1.0,-0.33330000333300003,0.0,18/03/10,35.0
98,99,英超,18/05/13,0,1,哈德斯菲尔德,0,1,阿森纳,0,0,0,1,1.0,3.25,10.0,1,7,4,4,1,0.3333333333333333,1.3333333333333333,2.0,0.0,1.3333333333333333,0.0,1.0,-0.5999640021598704,0.19999400017999464,18/03/17,33.666666666666664
86,87,英超,18/08/11,0,2,哈德斯菲尔德,0,3,切尔西,1,0,0,2,1.0,2.5,10.0,1,2,1,5,1,0.3333333333333333,1.0,1.3333333333333333,0.0,0.6666666666666666,0.0,1.0,-0.49996250281228916,0.3333166674999583,18/04/14,104.66666666666667
67,68,英超,18/08/25,1,0,哈德斯菲尔德,0,0,卡迪夫,1,0,0,0,-0.25,2.0,10.0,5,7,1,7,1,0.0,2.0,1.3333333333333333,0.0,0.3333333333333333,0.0,1.0,-0.9999500024998749,0.5999640021598704,18/04/28,79.0
44,45,英超,18/09/15,0,1,哈德斯菲尔德,0,1,水晶宫,2,0,0,1,0.25,2.0,10.0,0,5,0,3,1,0.0,1.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,-0.9999250056245782,0.19998800071995684,18/05/13,60.333333333333336
25,26,英超,18/09/29,0,2,哈德斯菲尔德,0,2,托特纳姆热刺,2,0,0,2,0.75,2.5,9.5,2,3,0,0,1,0.0,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,0.0,1.0,-0.9999250056245782,-0.14285102067054267,18/08/11,32.666666666666664
1,2,英超,18/10/21,0,0,哈德斯菲尔德,0,1,利物浦,2,0,0,1,1.5,2.75,10.0,1,2,0,4,1,0.0,1.0,1.0,0.3333333333333333,1.6666666666666667,0.0,1.0,-0.9999000099990001,-0.24999062535154928,18/08/25,38.333333333333336
1579,1580,英超,14/08/24,0,1,埃弗顿,2,2,阿森纳,4,0,2,0,0.0,2.5,10.5,1,3,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1568,1569,英超,14/08/31,0,1,埃弗顿,3,6,切尔西,3,0,1,2,0.5,2.5,11.5,3,8,1,2,1,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,1.3333333333333333,0.0,0.3333333333333333,0.0,-0.5999640021598704,0,2.3333333333333335
1545,1546,英超,14/09/21,0,2,埃弗顿,2,3,水晶宫,2,0,1,1,-1.0,2.75,11.5,2,7,0,1,1,1.6666666666666667,2.6666666666666665,0.6666666666666666,0.0,2.3333333333333335,0.0,0.6666666666666666,-0.23076390544833578,-0.5555370376543005,0,16.333333333333332
1522,1523,英超,14/10/18,0,2,埃弗顿,3,0,阿斯顿维拉,2,0,1,0,-1.0,2.75,11.0,3,3,3,4,1,2.3333333333333335,3.6666666666666665,1.3333333333333333,0.0,3.0,0.0,1.0,-0.22221851858024586,-0.38460650908055977,14/08/24,43.333333333333336
1506,1507,英超,14/11/01,0,2,埃弗顿,0,0,斯旺西,4,1,0,0,-0.5,2.5,10.5,8,11,0,0,1,2.6666666666666665,3.0,1.6666666666666667,0.0,2.3333333333333335,0.0,1.0,-0.05882249136779943,-0.16666250010416409,14/08/31,39.0
1483,1484,英超,14/11/22,0,2,埃弗顿,2,1,西汉姆,3,0,1,0,-1.0,2.75,11.5,0,0,0,5,1,1.6666666666666667,1.0,2.0,0.0,2.6666666666666665,0.3333333333333333,1.0,0.24999062535154928,-0.1428540816982493,14/09/21,39.333333333333336
1461,1462,英超,14/12/04,0,1,埃弗顿,1,1,赫尔,1,0,1,0,-1.0,2.5,10.5,4,6,2,4,1,1.6666666666666667,0.3333333333333333,2.0,0.0,3.0,0.3333333333333333,1.0,0.6666333349999167,-0.1999960000799984,14/10/18,30.666666666666668
1439,1440,英超,14/12/16,0,1,埃弗顿,3,1,女王公园巡游者,1,0,2,0,-1.25,2.75,11.0,1,1,3,8,1,1.0,0.6666666666666666,1.6666666666666667,0.0,2.6666666666666665,0.3333333333333333,1.0,0.19998800071995684,-0.23076390544833578,14/11/01,27.0
1423,1424,英超,14/12/26,0,2,埃弗顿,0,1,斯托克城,3,0,0,1,-0.5,2.5,10.5,5,9,1,3,1,2.0,1.0,1.3333333333333333,0.0,1.6666666666666667,0.0,1.0,0.3333222225925802,-0.11110740753086013,14/11/22,22.0
1397,1398,英超,15/01/10,0,1,埃弗顿,1,1,曼城,2,0,0,0,0.75,2.75,10.5,2,4,5,9,1,1.3333333333333333,1.0,1.3333333333333333,0.0,1.6666666666666667,0.0,1.0,0.14285102067054267,-0.11110740753086013,14/12/04,25.666666666666668
1379,1380,英超,15/01/20,0,3,埃弗顿,0,0,西布朗维奇,2,0,0,0,-0.75,2.25,10.5,2,8,0,1,1,1.3333333333333333,1.0,1.3333333333333333,0.0,2.0,0.0,1.0,0.14285102067054267,-0.19999400017999464,14/12/16,23.333333333333332
1362,1363,英超,15/02/08,0,4,埃弗顿,0,0,利物浦,1,0,0,0,0.25,2.5,10.5,1,3,3,6,1,0.3333333333333333,0.6666666666666666,2.0,0.0,2.3333333333333335,0.0,1.0,-0.33330000333300003,-0.07692130181611197,14/12/26,30.666666666666668
1340,1341,英超,15/02/22,0,0,埃弗顿,2,2,莱斯特,1,0,0,0,-0.75,2.5,11.0,0,4,1,6,1,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.0,1.6666666666666667,0.0,1.0,0.0,0.23076390544833578,15/01/10,30.0
1315,1316,英超,15/03/16,0,1,埃弗顿,2,0,纽卡斯尔,2,1,1,0,-0.5,2.25,10.0,3,3,2,4,1,0.6666666666666666,0.6666666666666666,2.3333333333333335,0.0,1.3333333333333333,0.0,1.0,0.0,0.2727198349135933,15/01/20,37.666666666666664
1302,1303,英超,15/04/04,0,0,埃弗顿,1,0,南安普顿,1,0,1,0,0.0,2.25,10.0,5,4,4,10,1,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.0,1.3333333333333333,0.3333333333333333,1.0,0.3333166674999583,0.11110740753086013,15/02/08,38.333333333333336
1281,1282,英超,15/04/18,0,1,埃弗顿,1,0,伯恩利,3,1,1,0,-0.75,2.25,10.5,2,5,2,6,1,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,1.0,0.428553062011628,-0.5999640021598704,15/02/22,34.0
1267,1268,英超,15/04/26,0,0,埃弗顿,3,0,曼联,2,0,2,0,0.5,2.25,10.0,5,7,4,7,1,1.3333333333333333,0.0,0.6666666666666666,0.0,2.0,0.6666666666666666,1.0,0.9999250056245782,-0.4999812507030987,15/03/16,23.666666666666668
1253,1254,英超,15/05/09,0,2,埃弗顿,0,2,桑德兰,3,0,0,0,-0.75,2.5,10.5,5,15,0,1,1,1.6666666666666667,0.0,0.3333333333333333,0.0,2.0,0.3333333333333333,1.0,0.999940003599784,-0.7142551033527134,15/04/04,23.0
1229,1230,英超,15/05/24,0,1,埃弗顿,0,1,托特纳姆热刺,2,0,0,1,-0.25,2.75,10.5,1,3,2,5,1,1.3333333333333333,0.6666666666666666,1.0,0.0,2.6666666666666665,0.3333333333333333,1.0,0.3333166674999583,-0.45453305818932205,15/04/18,26.333333333333332
1222,1223,英超,15/08/08,0,1,埃弗顿,2,2,沃特福德,2,0,0,1,-0.75,2.5,10.5,4,8,1,2,1,1.0,1.0,1.0,0.0,2.3333333333333335,0.0,1.0,0.0,-0.3999880003599892,15/04/26,90.33333333333333
1197,1198,英超,15/08/23,0,0,埃弗顿,0,2,曼城,3,0,0,0,0.75,2.75,10.5,2,8,3,7,1,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.0,2.3333333333333335,0.0,1.0,-0.428553062011628,-0.2727198349135933,15/05/09,70.66666666666667
1184,1185,英超,15/09/12,0,2,埃弗顿,3,1,切尔西,2,0,2,1,0.25,2.75,10.0,3,7,9,14,1,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.0,2.3333333333333335,0.0,1.0,-0.428553062011628,-0.5555370376543005,15/05/24,55.333333333333336
1147,1148,英超,15/10/04,0,3,埃弗顿,1,1,利物浦,3,0,1,1,0.25,2.75,11.0,2,5,8,11,1,1.6666666666666667,1.6666666666666667,1.0,0.0,2.3333333333333335,0.0,1.0,0.0,-0.3999880003599892,15/08/08,40.333333333333336
1140,1141,英超,15/10/17,0,2,埃弗顿,0,3,曼联,2,0,0,2,0.25,2.5,10.0,3,5,1,3,1,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.0,2.6666666666666665,0.0,1.0,0.0,-0.23076390544833578,15/08/23,34.333333333333336
1117,1118,英超,15/11/01,0,3,埃弗顿,6,2,桑德兰,2,0,2,1,-1.25,2.75,10.5,3,6,0,1,1,1.3333333333333333,1.6666666666666667,2.3333333333333335,0.0,2.3333333333333335,0.0,1.0,-0.11110740753086013,0.0,15/09/12,31.0
1102,1103,英超,15/11/21,0,0,埃弗顿,4,0,阿斯顿维拉,0,0,3,0,-0.75,2.5,10.5,1,2,2,3,1,2.3333333333333335,2.0,2.6666666666666665,0.0,2.3333333333333335,0.0,1.0,0.07692130181611197,0.06666533335999941,15/10/04,34.333333333333336
1075,1076,英超,15/12/08,0,1,埃弗顿,1,1,水晶宫,2,0,0,0,-0.25,2.5,11.0,4,13,2,6,1,3.3333333333333335,1.6666666666666667,1.6666666666666667,0.0,1.3333333333333333,0.0,1.0,0.33332666679999734,0.11110740753086013,15/10/17,35.333333333333336
1060,1061,英超,15/12/19,0,2,埃弗顿,2,3,莱斯特,1,0,1,1,-0.5,3.0,11.0,4,10,2,2,1,3.6666666666666665,1.0,1.3333333333333333,0.0,1.3333333333333333,0.0,1.0,0.5714163267929974,0.0,15/11/01,29.0
1043,1044,英超,15/12/28,0,2,埃弗顿,3,4,斯托克城,1,0,1,2,-0.5,2.5,11.0,3,6,1,2,1,2.3333333333333335,1.3333333333333333,1.0,0.0,1.0,0.0,1.0,0.2727198349135933,0.0,15/11/21,22.0
1025,1026,英超,16/01/04,0,1,埃弗顿,1,1,托特纳姆热刺,2,0,1,1,0.0,2.5,10.5,0,4,4,4,1,2.0,2.6666666666666665,1.6666666666666667,0.0,1.3333333333333333,0.0,1.0,-0.1428540816982493,0.11110740753086013,15/12/08,16.666666666666668
1000,1001,英超,16/01/24,0,0,埃弗顿,1,2,斯旺西,3,0,1,2,-0.75,2.5,10.5,2,7,1,1,1,2.0,2.6666666666666665,1.6666666666666667,0.0,1.3333333333333333,0.0,1.0,-0.1428540816982493,0.11110740753086013,15/12/19,27.666666666666668
990,991,英超,16/02/04,0,1,埃弗顿,3,0,纽卡斯尔,3,1,1,0,-0.75,2.75,11.0,1,3,0,3,1,1.6666666666666667,2.3333333333333335,1.0,0.0,2.0,0.0,1.0,-0.16666250010416409,-0.3333222225925802,15/12/28,26.666666666666668
974,975,英超,16/02/13,0,1,埃弗顿,0,1,西布朗维奇,4,0,0,1,-1.25,2.5,10.0,8,14,1,1,1,1.6666666666666667,1.0,0.6666666666666666,0.0,2.6666666666666665,0.3333333333333333,1.0,0.24999062535154928,-0.5999820005399839,16/01/04,23.0
945,946,英超,16/03/05,1,3,埃弗顿,2,3,西汉姆,3,0,1,0,-1.0,2.75,11.0,5,9,1,6,1,1.3333333333333333,1.0,0.6666666666666666,0.0,3.3333333333333335,0.3333333333333333,1.0,0.14285102067054267,-0.6666500004166563,16/01/24,30.666666666666668
935,936,英超,16/03/19,0,0,埃弗顿,0,2,阿森纳,0,0,0,2,0.0,2.5,11.0,4,7,2,5,1,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.3333333333333333,3.3333333333333335,0.3333333333333333,1.0,0.11110740753086013,-0.33332666679999734,16/02/04,31.0
903,904,英超,16/04/16,0,1,埃弗顿,1,1,南安普顿,1,0,0,0,0.25,2.5,11.0,2,3,5,10,1,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,2.3333333333333335,0.0,1.0,-0.4999812507030987,-0.2727198349135933,16/02/13,44.333333333333336
878,879,英超,16/04/30,0,1,埃弗顿,2,1,伯恩茅斯,0,0,1,1,-0.25,3.0,10.5,2,3,2,5,1,1.0,2.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,1.0,-0.3333222225925802,0.0,16/03/05,37.333333333333336
855,856,英超,16/05/15,0,0,埃弗顿,3,0,诺维奇,0,0,2,0,-0.75,3.0,11.0,3,4,5,11,1,1.0,1.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,-0.14285102067054267,0.33330000333300003,16/03/19,33.666666666666664
846,847,英超,16/08/13,0,0,埃弗顿,1,1,托特纳姆热刺,0,0,1,0,0.25,2.25,11.0,2,5,1,6,1,2.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.4999812507030987,0.33330000333300003,16/04/16,104.66666666666667
826,827,英超,16/08/27,0,2,埃弗顿,1,0,斯托克城,1,0,0,0,-0.75,2.75,11.0,5,9,0,2,1,2.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,0.4999812507030987,0.9997000899730081,16/04/30,79.0
803,804,英超,16/09/18,0,2,埃弗顿,3,1,米德尔斯堡,1,0,3,1,-0.75,2.5,11.0,3,6,3,3,1,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.6666333349999167,0.33330000333300003,16/05/15,61.333333333333336
788,789,英超,16/10/01,0,5,埃弗顿,1,1,水晶宫,4,0,1,0,-0.75,2.75,11.0,6,10,3,9,1,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.428553062011628,0.3333166674999583,16/08/13,32.333333333333336
751,752,英超,16/10/30,0,2,埃弗顿,2,0,西汉姆,3,0,0,0,-0.75,2.75,11.0,5,8,2,8,1,1.6666666666666667,0.6666666666666666,3.0,0.0,2.0,0.0,1.0,0.428553062011628,0.1999960000799984,16/08/27,45.0
734,735,英超,16/11/19,0,5,埃弗顿,1,1,斯旺西,2,0,0,1,-1.0,2.75,10.5,3,10,3,3,1,2.0,0.6666666666666666,3.0,0.0,2.6666666666666665,0.0,1.0,0.4999812507030987,0.05882249136779943,16/09/18,43.666666666666664
710,711,英超,16/12/05,0,2,埃弗顿,1,1,曼联,3,0,0,1,0.5,2.5,10.5,2,6,2,3,1,1.3333333333333333,0.6666666666666666,4.0,0.0,3.0,0.0,1.0,0.3333166674999583,0.14285510206997043,16/10/01,39.0
697,698,英超,16/12/14,1,2,埃弗顿,2,1,阿森纳,1,0,1,1,0.5,2.75,10.5,3,8,2,3,1,1.3333333333333333,0.6666666666666666,3.0,0.0,2.6666666666666665,0.0,1.0,0.3333166674999583,0.05882249136779943,16/10/30,26.333333333333332
679,680,英超,16/12/20,0,3,埃弗顿,0,1,利物浦,1,0,0,0,0.5,2.5,11.0,1,1,0,6,1,1.3333333333333333,1.0,3.0,0.3333333333333333,2.0,0.0,1.0,0.14285102067054267,0.1999960000799984,16/11/19,17.333333333333332
655,656,英超,17/01/02,0,0,埃弗顿,3,0,南安普顿,1,0,0,0,-0.25,2.25,11.0,6,10,3,8,1,1.0,1.0,2.3333333333333335,0.3333333333333333,1.6666666666666667,0.0,1.0,0.0,0.16666250010416409,16/12/05,20.0
640,641,英超,17/01/15,0,2,埃弗顿,4,0,曼城,2,0,1,0,0.75,2.75,10.5,2,3,3,6,1,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.0,0.0,1.0,0.428553062011628,0.24999062535154928,16/12/14,23.666666666666668
613,614,英超,17/02/04,0,3,埃弗顿,6,3,伯恩茅斯,1,0,3,0,-0.75,2.75,11.0,0,4,5,8,1,2.3333333333333335,0.3333333333333333,1.6666666666666667,0.0,1.3333333333333333,0.0,1.0,0.7499718760546478,0.11110740753086013,16/12/20,33.0
598,599,英超,17/02/25,0,0,埃弗顿,2,0,桑德兰,2,0,1,0,-1.25,2.75,11.0,7,10,2,6,1,4.333333333333333,1.0,1.6666666666666667,0.0,1.3333333333333333,0.0,1.0,0.6249882814697224,0.11110740753086013,17/01/02,38.666666666666664
577,578,英超,17/03/11,0,1,埃弗顿,3,0,西布朗维奇,2,0,2,0,-0.75,2.5,10.5,4,4,2,6,1,4.0,1.0,1.6666666666666667,0.0,1.6666666666666667,0.0,1.0,0.5999880002399952,0.0,17/01/15,34.666666666666664
